text,Issue_id,Severity,clean_posts
Common cause: promoting health equity and reducing crime rates. The police should be partners on action on social determinants of health. https://t.co/DMtsD5b2OH,1.0,0.0,common caus promot health equiti reduc crime rate polic partner action social determin health 
"@mpeastdiscom @mpeastdiscom Sir,
I have complained about the regular Electricity cut but nothing has happened and even electricity cut timing has now increased. 
My complaint no. is C- 2392877.
Please resolve the complain. We are getting electricity only 5 hrs in a day.",0.0,1.0," mpeastdiscom mpeastdiscom 
 complain regular electr noth happen even electr time increas 
 complaint 
pleas resolv complain electr "
"G: “Don't focus on bad drivers, focus about the road. Otherwise you turn into a bad driver.” #roadsafety #philosphy from a #7yearold",4.0,0.0, focu driver focu road otherwis turn driver roadsafeti philosphi yearold
"Goodbye plastic, hello biodegradable vegetable starch - #plasticpollution #plasticwaste #plasticpollutes - 
 https://t.co/jLkF2YGzy9",5.0,0.0,"goodby plastic hello biodegrad veget starch plasticpollut plasticwast plasticpollut 
 "
"Huge—the #SARSCoV2 coronavirus was identified in a 4 year old in Milan 🇮🇹 in November 2019, and had *no travel history*. They retested it again and again to make sure. This moves back the date of first 🇮🇹 case by ~3 months, and corroborates wastewater positive tests too. #COVID19 https://t.co/mCZQG3w0Nw https://t.co/t7uNbyaOOx",3.0,0.0,huge sarscov coronaviru identifi year milan novemb travel histori retest make sure move back date first case month corrobor wastewat posit test covid 
@NottsCC Thanks for filling the potholes. I’m sure a lot of people will appreciate it 👍🏼,4.0,0.0, nottscc thank fill pothol sure peopl appreci 
"@JVVNLCCare I hope it doesn't auto cancel like yesterday's complaint.
We have been with no electricity from 2 days.
Please solve it ASAP",0.0,0.0," jvvnlccare hope auto cancel like yesterday complaint 
 electr 
pleas solv asap"
"@ccc_jdvvnl @ppchaudharybjp @RajCMO @ashokgehlot51 
Dear JDVVNL Team,
No electricity in daylana kalan from last one hour. Could you please help to resolve issue as soon as possible.
Kno. 320451032183
Complaint Number : 32045104059",0.0,1.0," jdvvnl ppchaudharybjp rajcmo ashokgehlot 
dear jdvvnl team 
 electr daylana kalan last hour could pleas help resolv issu soon possibl 
 
complaint number "
@GHMCOnline This is in Radha Krishna Nagar Attapur...Sewage is leaked in the open ground and bad smell is spreading in the entire area...I have given complaint long back but no solution...pl get this issue resolved immediately https://t.co/SsVpnBdpqG,3.0,1.0, ghmconlin radha krishna nagar attapur sewag leak open ground smell spread entir area given complaint long back solut issu resolv immedi 
"Still no hot water on my complex, so I won't be streaming tonight. I hope that they soon can fix this issue, I miss y'all 😔 hopefully some feet might hold y'all over until this problem is fixed 😘 https://t.co/2LfyvpjvjD",2.0,0.0,still water complex stream tonight hope soon issu miss hope foot might hold problem 
"@himantabiswa @BJP4Assam @sarbanandsonwal @RanjeetkrDass Sir,as I told before I am not getting electricity in Behara Bazar,Cachar where electricity is present 24hrs,also not getting drinking water. Group of bengali criminals are behind this also threatened to cut me.Raised complaint but vain.Pls send a team to arrest the culprits.",0.0,0.0, himantabiswa assam sarbanandsonw ranjeetkrdass told electr behara bazar cachar electr present also drink water group bengali crimin behind also threaten rais complaint vain send team arrest culprit 
"Michigan has been working to reduce the problem of #PFAS in sewage.

But bagged fertilizers are using bio-solids from wastewater plants in other states where not as much is being done.

@MichiganRadio on a new report from @Ecology_Center &amp; @michigansierra

https://t.co/dhOWFOPJWH",3.0,0.0,"michigan work reduc problem sewag 

 fertil solid wastewat plant state much done 

 michiganradio report ecolog center michigansierra

"
"@V_Senthilbalaji 
For over 7 hours there is no power supply in Thillaiganga Nagar , Nanganallur. Couldn't reach #tneb always engaged. Off late there is daily unofficial power cut. 
Till now power not restored act o it urgently please
@CMOTamilnadu",0.0,1.0," 
 hour power suppli thillaiganga nagar nanganallur reach tneb alway engag late daili unoffici power 
till power restor urgent please
 cmotamilnadu"
NGT asks UP chief secy to look into issue of discharge of untreated sewage in Yamuna right awayhttps://t.co/nv3vtR0trD,3.0,1.0, chief seci look into issu  discharg untreat sewag yamuna right away
"Msunduzi needs to fix potholes and clean PMB CBD, it’s filthy!! https://t.co/ERGKQDPqaH",4.0,0.0,msunduzi need pothol clean filthi 
@mduhbvn @uhbvnpkl @DiprHaryana @anilvijminister @cmohry @Dchautala sir their is no response from Electricity board. I have raised so many complaints regarding the live wire left open on open area which can lead to someone getting hurt. please get on the site and fix it immediately,0.0,1.0, mduhbvn uhbvnpkl diprharyana anilvijminist cmohri dchautala respons electr board rais mani complaint regard live wire left open open area lead someon hurt pleas site immedi
@adamfc @Thalassophile66 @turbovax It's just incredible how entitled car owners act about street space when they have no idea how street maintenance in this city is funded. I don't own a car but I still pay taxes to fill potholes! You're welcome!,4.0,0.0, adamfc thalassophil turbovax incred entitl owner street space idea street mainten citi fund still fill pothol welcom 
Did you know that #salad was not the healthiest for your sink and #garbagedisposal? Eat those leafy greens or dump them in the trash 🥗 #dallas #dallastexas https://t.co/HHFkMcF3u9,5.0,0.0,know salad healthiest sink garbagedispos leafi green dump trash dalla dallastexa 
@V_Senthilbalaji please do the needful for below complaint id CmplID:49818 Registered @ 25/05/2021 11:47 allotted to Mr.Thiru R.Narayanasamy / 9487086494. Save Electricity. -TANGEDCO,0.0,0.0, pleas need complaint cmplid regist allot thiru narayanasami save electr tangedco
"@Chad_Adams Or we can analyze their sewage….

https://t.co/9bfUU7e1ff",3.0,0.0," chad adam analyz sewag 

"
"#US: Cambridge #startup tracking Boston-area COVID sewage samples is flush with business, as the feds have picked the firm to launch a national wastewater-based disease monitoring program.https://t.co/eFJtGKrUKO https://t.co/0UrERvmtgL",3.0,0.0, cambridg startup track boston area covid sewag sampl flush busi pick firm launch nation wastewat base diseas monitor program 
"@Chad_Adams Or we can analyze their sewage….

https://t.co/9bfUU7e1ff",3.0,0.0," chad adam analyz sewag 

"
"I40 going east in NLR needs repairs,  numerous potholes.  Exit 156 needs repairs too, it's been bad for a while. With the increased tax ARDOT needs to fix these potholes. https://t.co/VCEJ63Kafc",4.0,0.0, east need repair numer pothol exit need repair increas ardot need pothol 
This is the greater visakhapatnam... Main road area full of garbage..with cow and dogs..eating plastics and to much smell in public area..nobody take care urgently..Everyday same problem https://t.co/EWYOttpSDZ,5.0,1.0,greater visakhapatnam main road area full garbag plastic much smell public area nobodi take care urgent everyday problem 
"California seeks 1.3 billion in investment for drinking water and wastewater systems $wtii 👀 make water great again @GR8_H2O 👏🏻

https://t.co/ekKKdWqUwO",3.0,0.0,"california seek billion invest drink water wastewat system wtii make water great 

"
"Californians, Facing Water Shortage and Fear of COVID at Public Pools this Summer, Find Perfect Solution
#California #drought 
https://t.co/PRuIqJNqEK",2.0,0.0,"californian face water shortag fear covid public pool summer find perfect solution
 california drought 
"
"@CHogue The quotes in the article really hit on the actual issue with PFAS. As long as PFAS are made and used, they will end up in every part of the environment and all waste streams, including sewage/wastewater. Anything else is just an expensive bandaid.",3.0,0.0, chogu quot articl realli actual issu long made everi part environ wast stream includ sewag wastewat anyth expens bandaid 
"@DavidBegnaud Local home grown environmental disasters still haunt PR. Just walk by any beach, any day...garbage abounds. The culture of recycling is minimal, no one recycle the waste throws their waste in the wrong bins.",5.0,0.0, davidbegnaud local home grown environment disast still haunt walk beach garbag abound cultur recycl minim recycl wast throw wast wrong 
"@CMMwine @robertjoseph @LizGabayMW @robertcamuto Issue with Provence is quantity. Particularly w/ frosts incl 2021. So should they raise prices due to lower quantity? Also, some Provence rosés were on the water when US 25% tariffs were suspended in March 2021 so 2019 and 2020 at tariff rate. Plus for all wine, shipping $ up.",2.0,0.0, cmmwine robertjoseph lizgabaymw robertcamuto issu provenc quantiti particularli frost incl rais price lower quantiti also provenc water tariff suspend march tariff rate wine ship 
"6014650054
This is my complaint no. Please resolve urgently as I have no electricity at home. Almost 20hrs have been passed without electricity. It was put ON at around 2215hrs but again put OFF within half an hour, @KElectricPk pl look into it",0.0,0.0," 
 complaint pleas resolv urgent electr home almost pass without electr around within half hour kelectricpk look"
"@YimbyA @Maddox4Virginia @agendalexandria As we understand it, the large tunnels currently in early stages of development, will greatly reduce the sewage overflow into the river by holding runoff and wastewater until the lines are able to properly manage it urgently. The Alex Renew site has more info. People needs to be rushed to solhttps://t.co/Ltk9zSuDul",3.0,1.0, yimbya maddox virginia agendalexandria understand larg tunnel current earli stage develop greatli reduc sewag overflow river hold runoff wastewat line properli manag urgent alex renew site info peopl need rush 
@CMO_Odisha @DSMishraKLD @EnergyOdisha Is he giving electricity from his pocket? Is this the advancing Odisha. Mentioned is my complaint number in TPNODL Complaint No. 270521000197 generate for No Power Supply-Area. For details pl call 1912 or 18003456718 IKNTEL.,0.0,1.0, odisha dsmishrakld energyodisha give electr pocket advanc odisha mention complaint number tpnodl complaint gener power suppli area detail call ikntel 
